Code, Symbol,Ticker,Company Name, Market, Sector, Industry, Sub-Industry, Acquired by Code, Acquired by Symbol,Acquired by Ticker,Acquired by Company Name,Acquired by Market,Acquired by Sector,Acquired by Industry,Acquired by Sub-Industry
200,HLX,HLX:US,HelixEnergySolutionsGroupInc,NewYork,Energy,Oil,Gas&Coal,'Oil&GasServices&Equip,null
200,BKW,BKW:US,BurgerKingWorldwideInc,,ConsumerDiscretionary,Gaming,Lodging&Restaurants,'Restaurants,null
200,ABBC,ABBC:US,AbingtonBancorpInc,,Financials,Banking,'Banks,200,BBT,BBT:US,BB&TCorp,NewYork,Financials,Banking,'Banks,null
200,CVTA,CVTA:US,CorvitaCorp,,HealthCare,MedicalEquipment&Devices,'MedicalEquipment,null
200,EASC,EASC:US,EASTechnologiesInc,,-,-,'-,null
200,MSPIQ,MSPIQ:US,TerraMississippiHoldingsCorp,,Materials,Chemicals,'AgriculturalChemicals,200,CF,CF:US,CFIndustriesHoldingsInc,NewYork,Materials,Chemicals,'AgriculturalChemicals,null
200,INTX,INTX:US,IntersectionsInc,NASDAQGM,ConsumerDiscretionary,CommercialServices,'OtherCommercialServices,null
200,CBLE,CBLE:US,CableApplicationsInc,,-,-,'-,null
0
200,POLGB,POLGB:US,AVINTIVSpecialtyMaterialsInc,,ConsumerDiscretionary,Apparel&TextileProducts,'Textile&TextileProducts,200,BERY,BERY:US,BerryPlasticsGroupInc,NewYork,Materials,Containers&Packaging,'Containers&Packaging,null
200,CRYFQ,CRYFQ:US,CrystallexInternationalCorp,,Materials,Metals&Mining,'PreciousMetalMining,null
404,CELSD,null,null,null,null,null,'null,null
200,ABAG,ABAG:US,InternationalTextileGroupInc,,ConsumerDiscretionary,Apparel&TextileProducts,'Textile&TextileProducts,null
200,DYTM,DYTM:US,DynatemInc,,Technology,Semiconductors,'SemiconductorDevices,null
404,BDSY,null,null,null,null,null,'null,null
200,TRIN,TRIN:US,ThomsonReutersUKLtd,,Technology,TechnologyServices,'InformationServices,null
200,BEOSZ,BEOSZ:US,BeInc,,Technology,Software,'ApplicationSoftware,null
0
200,STOR,STOR:US,STORECapitalCorp,NewYork,Financials,RealEstate,'REIT,null
404,NIP,null,null,null,null,null,'null,null
404,CKR,null,null,null,null,null,'null,null
200,BBGS,BBGS:US,BabbagesInc,,ConsumerDiscretionary,Retail-Discretionary,'ConsumerElec&ApplcStores,200,NEOSQ,NEOSQ:US,NeostarRetailGroupInc,,ConsumerDiscretionary,Retail-Discretionary,'ConsumerElec&ApplcStores,null
200,GEEN,GEEN:US,GeneticEngineeringInc,,HealthCare,Biotech&Pharma,'Biotech,null
200,WYY,WYY:US,WidePointCorp,NYSEMKTLLC,Communications,Telecom,'TelecomCarriers,null
404,FSPX,null,null,null,null,null,'null,null
200,FFS,FFS:US,TenonLtd,,Materials,ConstructionMaterials,'WoodBuildingMaterials,null
404,BML,null,null,null,null,null,'null,null
200,AANI,AANI:US,AmediaNetworksInc,,Technology,Hardware,'CommunicationsEquipment,null
200,CHA,CHA:US,ChinaTelecomCorpLtd,NewYork,Communications,Telecom,'TelecomCarriers,null
200,SRX,SRX:US,SRAInternationalInc,,Technology,TechnologyServices,'ITServices,200,CSRA,CSRA:US,CSRAInc,NewYork,Technology,TechnologyServices,'ITServices,null
200,BLIS,BLIS:US,Bliss&LaughlinIndInc,,Materials,Iron&Steel,'SteelProducers,null
200,PTCH,PTCH:US,PatchInternationalInc,,Energy,Oil,Gas&Coal,'Exploration&Production,null
404,FLYTA,null,null,null,null,null,'null,null
200,BAIB,BAIB:US,BaileyCorp,,ConsumerDiscretionary,Automotive,'AutoParts,200,5621Z,5621Z:US,NMHoldingsCoLLC,,ConsumerDiscretionary,Automotive,'AutoParts,null
200,MRMK, MRMK:US , Merrimack Bancorp Inc ,  , Financials , Banking ,' Banks ,null
200,ARMYF,ARMYF:US,ArmisticeResourcesLtd,,Materials,Metals&Mining,'PreciousMetalMining,null
200,STRL,STRL:US,SterlingConstructionCoInc,NASDAQGS,Industrials,Engineering&ConstructionSvcs,'InfrastructureConstruction,null
