76173.ST	STO
4575232.DU	DUS
NXKU.L	ISE
MSEX.L	PSX
ETDD.PA	PSX
^FDIV	NIM
104845.L	LSE
M9SD.DE	GER
DBX0.DE	GER
HYLD.L	ISE
RYU.A	ASE
77UM.L	LSE
XMK9.MI	MIL
DBPT.SG	STU
CBD-A.TO	TOR
DX2D.F	FRA
BEAR-APELS-X2-H.ST	STO
DBZN.DE	GER
MHDU.SW	EBS
NBF_29AGK_A782.ST	STO
BABS	PCX
SXRZ.BE	BER
REET.A	ASE
E50EUA.MI	MIL
DBP	PCX
HDWX	PCX
VEE.TO	TOR
61BT.L	LSE
LPSE5.MI	MIL
22197951.IR	ISE
OILL.MI	MIL
DWAQ	PCX
18313606.SW	EBS
GHYC.SW	EBS
DBPV.DE	GER
ISRA	PCX
SKOR	NGM
EL45.DE	GER
D5BD.MU	MUN
GMTB	PCX
XX6.NX	ENX
GMTB.A	ASE
BYIA.BE	BER
KINA-BULL-AS.ST	STO
10YS.L	LSE
SNRG.L	LSE
FJP	NGM
FIBRATC14.MX	MEX
IS3X.MU	MUN
ERNS.L	LSE
LYMA.F	FRA
BEAR-EL-X4-S.ST	STO
IUES.L	LSE
M-B.TO	TOR
EFIE.SW	ISE
HAF-A.TO	TOR
QXUS	PCX
QDEU.A	ASE
HRGLL-39.TA	TLV
PNTR-237.TA	TLV
XJSS.DE	GER
LVC.PA	PAR
ITM	PCX
H4ZY.BE	BER
INBND-62.TA	TLV
SMLM.DE	ISE
TCMR-14.TA	TLV
PRUSS-52.TA	TLV
ULVO.MI	PSX
X61247.TI	TLO
SMICHA.SW	EBS
VEF4.BE	BER
TCDRB-85.TA	TLV
USTY.L	LSE
GZIT-B5.TA	TLV
US1.PA	PAR
PBP.A	ASE
IS0R.F	FRA
SXR3.DE	GER
SVXY	PCX
PZI.A	ASE
01008T.TW	TAI
3782020.SG	STU
GSISIF20130624.ST	STO
LICNMFET.NS	NSI
2801.HK	HKG
FTLB	NGM
IQQX.MU	MUN
RWW-D.TO	TOR
SPYE.BE	BER
LYPR.SG	STU
JBSIGX.SW	EBS
IQQ1.SG	STU
IS0P.HM	HAM
IBND	PCX
BTP2S.MI	PSX
3SSI.L	LSE
ACUSAS.SW	ISE
DBX8.DU	DUS
UVU	PCX
ISDW.L	ISE
LYME.DE	GER
EUNW.BE	BER
MXFS.MI	MIL
IHYU.L	ISE
FEP	NGM
AMEM.HM	HAM
PFEM.A	ASE
LCOP.L	LSE
128879.L	LSE
SYV	PCX
IQQ5.MU	MUN
233740.KS	KSC
HDEZ	PCX
DBB.MX	MEX
FXI	PCX
KOAL.AS	AMS
^SYBT	NIM
FXGD.ME	MCX
FSTA	PCX
EL4J.DE	GER
IEQU.SW	ISE
IQQF.SG	STU
29088701.IR	ISE
PGJ	PCX
CRWE.MI	MIL
PGHY	PCX
SXR5.MU	MUN
LYYC.SG	STU
IPRP.AS	AMS
CSIL.L	LSE
XDEV.SG	STU
LYMB.SG	STU
SC0F.BE	BER
ISQS.BE	BER
DX2G.HM	HAM
MAGB.SW	EBS
LLEA.L	LSE
XAFE.F	FRA
JPN	PCX
CP9USD.SW	PSX
GLD.MX	MEX
IPE.A	ASE
XSC.NX	ENX
XSD	PCX
139230.KS	KSC
SC0R.MU	MUN
128030.L	LSE
FXRU.L	ISE
GLDU.SW	EBS
89EA.F	FRA
PBI-B.TO	TOR
EL45.SG	STU
BULL-NHY-HA.OL	OSL
SEBO_011A.ST	STO
MABI.AS	AMS
H410.F	FRA
GGOV.A	ASE
IOO.AX	ASX
XLP.MX	MEX
QJPN.A	ASE
DX2E.F	FRA
63XU.L	LSE
FAS.MX	MEX
STQ.PA	PAR
18MD.DE	GER
EXX4.SG	STU
DX2S.DU	DUS
LYP8.BE	BER
XB4F.SG	STU
REQR.L	LSE
KXI	PCX
LYRUS.SW	EBS
VOX.MX	MEX
12423118.SW	EBS
BBVAL.MC	MCE
FXO	PCX
M9SK.F	FRA
IWMO.MI	MIL
P3WA.BE	BER
1099331.F	FRA
15KV.L	LSE
RZV	PCX
XMKD.DE	GER
125440.L	LSE
IBDK	PCX
HEEM.A	ASE
XJSS.SG	STU
SPYG.MX	MEX
CAD	PCX
MZ1A.HM	HAM
OXF-A.TO	TOR
114820.KS	KSC
CEMR.DE	ISE
RING	PCX
IS3S.F	FRA
UBUJ.F	FRA
LYYY.SG	STU
DXGE.L	ISE
GSI_20130514.ST	STO
KBCAC-39.TA	TLV
IUS4.SG	STU
HSU.TO	TOR
10YY.L	LSE
JBSEEE.SW	EBS
LEMF	PCX
^VMBS	NIM
77OX.L	LSE
ADRD	NGM
XMI.TO	TOR
YXM-A.TO	TOR
SYBT.DE	GER
TLTE.A	ASE
LYMA57.SW	EBS
KORZ	PCX
SMLN.DE	GER
SCIN	PCX
IBGM.L	LSE
HFXE	PCX
LYMS.SG	STU
BOIL	PCX
DBZB.DE	GER
PIO.MI	MIL
FTEC.A	ASE
DBZK.DU	DUS
XGSG.L	LSE
NBF_AT79_A748A.ST	STO
92TV.L	LSE
FSEU.L	LSE
JPX.A	ASE
EU13.L	ISE
IBGX.L	LSE
VIXH.A	ASE
ZILS.L	LSE
CRBQ	PCX
22349088.DE	GER
CSRU.SW	EBS
NLR	PCX
UB02.L	LSE
LYYY.DU	DUS
LYPA.HM	HAM
XS6R.L	LSE
XD5F.DU	DUS
FINZ	PCX
XMT.DE	GER
MEUG.L	LSE
EUN4.SG	STU
3TYS.L	LSE
WP0F.F	FRA
18MN.MU	MUN
HEX-A.TO	TOR
XDWL.SW	EBS
JB6W.F	FRA
TCFT-102.TA	TLV
FH4B.HM	HAM
S6EW.L	LSE
DBX7.MU	MUN
125726.L	LSE
STTX.MI	ISE
091160.KS	KSC
VHTX.DE	GER
19JX.L	LSE
IDAR.L	ISE
EFNL	BTS
15QV.L	LSE
WRDEUA.MI	MIL
IQQA.MU	MUN
DTD.MX	MEX
FIE-A.TO	TOR
PSCE	NGM
77ZP.L	LSE
36BH.MU	MUN
PFM.A	ASE
IXP.AX	ASX
OZF.AX	ASX
122051.L	LSE
IAI	PCX
NBF_OC82_A849.ST	STO
CAHGBA.SW	EBS
38SW.L	LSE
TBF	PCX
ISO.AX	ASX
VCR	PCX
ISV6.BE	BER
XDLH.L	LSE
SCHH	PCX
GDXJ.L	ISE
IYF	PCX
CNYA.L	ISE
NVLT.F	FRA
EXI.MX	MEX
MDLL.A	ASE
FAI.TO	TOR
BXUB	PCX
IBDF	PCX
IEFA	PCX
11603047.DU	DUS
JHMM	PCX
48PM.L	LSE
139280.KS	KSC
PNQI	NGM
KSMSNS-1.TA	TLV
DNRG.L	LSE
IWV	PCX
HYEM.MX	MEX
SHYG.MX	MEX
13ND.L	LSE
C005.MU	MUN
127104.L	LSE
PWV.MX	MEX
DBE	PCX
CNYA.SW	EBS
SSHY.L	LSE
O076.L	LSE
VOOG.A	ASE
IQQD.SG	STU
XCS3.DE	GER
QAU.AX	ASX
JP1407.MI	MIL
KSMCR-D3.TA	TLV
ES15.L	LSE
93NR.L	LSE
A1H44T.HM	HAM
IQQY.MU	MUN
93NA.L	LSE
O061.L	LSE
0052.TW	TAI
KRS.A	ASE
OIL.PA	PAR
1980531.BE	BER
EXSC.DE	GER
HRDA-D6.TA	TLV
DBX3.DE	GER
XPP.A	ASE
LYYX.F	FRA
S400.L	LSE
IND60-41.TA	TLV
IS0Y.MU	MUN
^INSYBDP	NIM
SSUG.MI	MIL
RICM.L	LSE
SPY5.HM	HAM
ZILK.L	LSE
LYQ8.MU	MUN
BEAR-MHG-DNM.OL	OSL
DBZB.DU	DUS
ISQQ.BE	BER
60XT.L	LSE
OIH.A	ASE
HBR.TO	TOR
BNV5B.PA	PAR
GCVB.L	ISE
XMHC.HM	HAM
SPMV.PA	PAR
XLID.L	LSE
XQQ.TO	TOR
BRAF	PCX
CDZ.TO	TOR
CWF.L	LSE
IBZL.MI	MIL
IXN	PCX
FXL.A	ASE
SCOP.MI	MIL
DXESX.MC	MCE
SXR5.SG	STU
VEUR.AS	AMS
IUSB.HM	HAM
GWX.A	ASE
GOLDA.MI	MIL
PRA.TO	TOR
ILB	PCX
IROB.SG	STU
PNTR-243.TA	TLV
BULL.L	LSE
SGAO_AFR4.ST	STO
C011.SG	STU
VDMO.L	LSE
ROM	PCX
T-U.TO	TOR
VQT.A	ASE
INKM	PCX
H4ZC.HM	HAM
^INSYBAP	NIM
XDJP.L	LSE
27971792.L	LSE
SPYM.DU	DUS
099140.KS	KSC
XLK	PCX
C540.DU	DUS
PFT.MI	MIL
6PSD.BE	BER
FDM	PCX
X017.DU	DUS
TBX	PCX
QRM	ASE
US10.L	PSX
ABACEU20D_SWE.ST	STO
JGBT	PCX
IXP	PCX
KOIL-100.TA	TLV
PTB.TO	TOR
10ID.L	LSE
K-MXWO18.TA	TLV
XFRM.L	LSE
3781945.SG	STU
ERY	PCX
NBF_12KUH_A058.ST	STO
161540.KS	KSC
IAGG	BTS
XWEH.F	FRA
IEUA.L	LSE
JJT	PCX
ZROZ.MX	MEX
CSIO_TTD23.ST	STO
IJPA.L	LSE
OESA.DE	GER
77TX.L	LSE
CRQ-A.TO	TOR
DBXB.DU	DUS
ONEQ	NIM
HIX.TO	TOR
SYBJ.DE	ISE
CBMDAX.SW	EBS
14338745.SW	EBS
NORW.A	ASE
HRT100-2.TA	TLV
XIT3.F	FRA
X022.SG	STU
120861.L	LSE
M9SZ.DU	DUS
IDPE.L	ISE
ELD.MX	MEX
VO.MX	MEX
11IW.L	LSE
39GQ.L	LSE
FSL-A.TO	TOR
ONEK	PCX
24436201.L	LSE
63GP.L	LSE
SXRD.DE	GER
3595652.IR	ISE
GSCAL1.MI	MIL
RSP.MX	MEX
IKOR.MI	MIL
75TS.L	LSE
X013.HM	HAM
26106664.IR	ISE
EQQQ.MU	MUN
LCTO.MI	MIL
ISQ4.BE	BER
VUSD.L	ISE
GDX.MX	MEX
IS0Q.SG	STU
P89706.MI	MIL
TNOA.BR	BRU
24550749.IR	ISE
CRDG.L	LSE
CVOL	PCX
H4ZL.F	FRA
3OIS.MI	MIL
3613632.DU	DUS
P32218.MI	MIL
10010464.DU	DUS
UBSOSIF1186.ST	STO
ISAC.L	ISE
QMG.TO	TOR
FUD.A	ASE
LYINR.SW	EBS
P3WC.BE	BER
HYMB.A	ASE
N400.L	LSE
CPLT.SW	EBS
GQ9.BE	BER
XDGM.L	LSE
2B7K.BE	BER
EFQ0.SG	STU
SST	PCX
ZPRB.F	FRA
XCHA.DE	GER
WTIE.MU	MUN
3781915.SG	STU
X509.F	FRA
EUPE.F	FRA
ISY30.IS	IST
CLAW	PCX
IBCF.HM	HAM
LYY1.DU	DUS
ZEL.TO	TOR
^INSPYIE	NIM
JI9J.HM	HAM
78BX.L	LSE
LYYS.DU	DUS
CFR.L	LSE
SC0R.BE	BER
CHIM	PCX
^QQEW	NIM
CIU.MX	MEX
MOAT.AX	ASX
VFH	PCX
IMIB.L	LSE
FPX	PCX
DX2I.HM	HAM
HMXJ.SW	EBS
O021.L	LSE
KSCD-159.TA	TLV
IYLD.A	ASE
DBPT.F	FRA
XGN5.F	FRA
ISV7.BE	BER
VIIZ	PCX
IUSP.HM	HAM
UBU.AX	ASX
^AGND	NIM
540L.DE	GER
NBF_20AEH_A406.ST	STO
14969767.DU	DUS
SPXE	PCX
42GI.L	LSE
VEF5.HM	HAM
HSCZ	PCX
PMR.A	ASE
USRE.L	ISE
MTK	PCX
SXRZ.DE	GER
KSBN-178.TA	TLV
NBF_GTM_1568.ST	STO
SC0J.BE	BER
CSUK.L	LSE
DXSB.MU	MUN
2617070.SW	EBS
XWD.TO	TOR
2617093.SW	EBS
CBRT.SW	EBS
PTI.MI	MIL
VWO	PCX
IRU.AX	ASX
JGBS	PCX
GMVM.F	FRA
X026.SG	STU
UIMA.DU	DUS
LU35781846.HM	HAM
UIQU.F	FRA
233160.KS	KSC
PEU-B.TO	TOR
NBF_EC81_A797B.ST	STO
136340.KS	KSC
PHO.MX	MEX
LYPB.DU	DUS
IEVL.MI	ISE
IBCH.SG	STU
^VDJP	NIM
TTPX.F	FRA
USCP.DE	GER
61JS.L	LSE
SJL	PCX
XOC1.DU	DUS
LYYZ.MU	MUN
XSW	PCX
EXS1.HM	HAM
XGVD.MI	MIL
RUSL	PCX
IAAA.L	LSE
XB4A.HM	HAM
CB3.MI	MIL
JKF.A	ASE
OFF	PCX
AMU	PCX
PJEU.DE	ISE
SMCP	NGM
K6HC-155.TA	TLV
X85799.TI	TLO
HED.TO	TOR
540S.F	FRA
SYB3.SG	STU
XBM.TO	TOR
BULL-OLJA-X2-S.ST	STO
26461007.F	FRA
15SK.L	LSE
^INSPYYC	NIM
XS7W.SG	STU
540G.HM	HAM
XVX.TO	TOR
OSXC.DE	GER
MLPG.A	ASE
25115468.IR	ISE
2968024.DU	DUS
PBW.MX	MEX
8521.DU	DUS
10280331.DU	DUS
RXI	PCX
S7XE.DE	ISE
C001.SW	EBS
EPRO	PCX
538057.BO	BSE
0059.TW	TAI
4GXQ.BE	BER
^VFEM	NIM
IBB.MX	MEX
DXS9.SG	STU
TAGS	PCX
XS7M.L	LSE
22550098.SW	EBS
104846.L	LSE
MA04.VI	VIE
PZT	PCX
KBWY.A	ASE
CL2.PA	PAR
IS3J.BE	BER
PXQ	PCX
NBF_GT79_A746A.ST	STO
SPVU	PCX
THRK	PCX
PALL.A	ASE
SX5E.SW	ISE
AIGL.L	LSE
XDND.L	LSE
IBDH	PCX
CD40.SW	EBS
SQQQ	NGM
HMXD.L	ISE
HXT-U.TO	TOR
^INZPDDE	NIM
WTED.DE	GER
590113.BO	BSE
120210.KS	KSC
LWCU.PA	PSX
2632858.SW	EBS
134067.L	LSE
IEFM.L	LSE
VE41.MU	MUN
19611275.SG	STU
IUS1.DU	DUS
MDJT.SW	EBS
D5BC.SG	STU
6PSF.MU	MUN
BXX.PA	PAR
LYS2.DE	GER
VOLS.L	LSE
WBIH	PCX
DIG	PCX
IS3W.BE	BER
CKR1.L	LSE
153130.KS	KSC
45DT.L	LSE
TBN40-24.TA	TLV
ALFI	PCX
TCMR-13.TA	TLV
X13M.BE	BER
VEA.A	ASE
AL0551.MI	MIL
XID.TO	TOR
XBAE.MI	MIL
17GN.L	LSE
25278680.IR	ISE
UBUT.DE	GER
EUNH.F	FRA
EMAAA.MI	MIL
EZA.MX	MEX
99CA.F	FRA
LYQD.HM	HAM
XCHC.F	FRA
TGKOS-24.TA	TLV
LYHLT.SW	EBS
BAB	PCX
UBUS.DE	GER
DBV.MX	MEX
EXX3.F	FRA
XGLE.MI	MIL
CML1.L	LSE
XHYS.SG	STU
85YI.L	LSE
IGLN.L	ISE
DOG	PCX
WBIL	PCX
USWD	PCX
MATH	PCX
IYR	PCX
MA35.PA	PAR
UXI	PCX
IUSU.DE	GER
WAT.PA	PAR
LYYL.BE	BER
CSBGU3.MI	MIL
BCHAY.BK	SET
BBH	ASE
PGJ.MX	MEX
EL45.BE	BER
15ZV.L	LSE
IEIS	PCX
^INSYBNE	NIM
^ZPDS	NIM
86OT.L	LSE
DXJZ.MI	MIL
IS0E.DU	DUS
JPNY.L	LSE
PDRB-171.TA	TLV
^QUID	NIM
CD41.SG	STU
YSTW.AX	ASX
QDVE.F	FRA
LYXS.DE	GER
PPS.TO	TOR
6PSA.SG	STU
H4ZP.DE	GER
FEUZ.L	LSE
ZPDM.SG	STU
NFRA	PCX
ZJN.TO	TOR
KSPMD-42.TA	TLV
176710.KS	KSC
AC4GLOBLT7BCS.ST	STO
ENLACE10.MX	MEX
AXJL	PCX
PWD.PA	PAR
57NC.L	LSE
HYD	PCX
YMLI.A	ASE
DXLDX.MC	MCE
SCHM	PCX
EL4B.BE	BER
VFV.TO	TOR
MGK	PCX
FTAL.L	LSE
LYNRJ.SW	EBS
42WM.L	LSE
YTMSGP.AX	ASX
FXP.A	ASE
XCS3.HM	HAM
219390.KS	KSC
4782126.MU	MUN
PSSP-294.TA	TLV
GASD.L	ISE
SGG.A	ASE
AXMT	PCX
GLL	PCX
IBCH.DU	DUS
122209.L	LSE
NBF_UT62_A095A.ST	STO
VDC	PCX
MPFE.L	LSE
JHMF	PCX
SWEO_ASI32.ST	STO
DEMA.MI	MIL
JPE3.MI	MIL
SCIU	PCX
LYYP.DU	DUS
TCCAC-86.TA	TLV
EXXW.F	FRA
3216885.HM	HAM
DBPZ.F	FRA
IM2E.SG	STU
CUL1.L	LSE
AHYE.PA	PAR
ESE.PA	PAR
YUBA.AX	ASX
SLCT.L	LSE
SYBT.F	FRA
XMV.TO	TOR
CH5.PA	PAR
D5BL.SG	STU
PTF	PCX
PSTX-147.TA	TLV
MRGR	BTS
XY4P.DU	DUS
JP1405.MI	MIL
CIU.A	ASE
IS0C.DE	GER
ARR.L	LSE
3OIL.MI	MIL
EPI	PCX
TPXE.PA	PAR
HRBND-98.TA	TLV
DXJZ.L	ISE
PSQ	PCX
OILZ.MI	MIL
IQQ8.DE	GER
XHYP.SG	STU
NBF_14AE_A926.ST	STO
XS7S.L	LSE
JPUSAH.SW	EBS
AFIN.F	FRA
EMSM.L	LSE
2096766.AS	AMS
TNOW.PA	PAR
SEKS_USA8.ST	STO
X016.F	FRA
XBAN.F	FRA
12DM.L	LSE
LYS2.SG	STU
IFNA.MX	MEX
PPP.LS	LIS
L6EW.L	LSE
EMALF.PK	PNK
MRIC.SW	EBS
18MF.MU	MUN
10737065.SW	EBS
LYY1.SG	STU
ZSIL.SW	EBS
18M8.DU	DUS
H50E.L	LSE
^QYLD	NIM
XSSX.ST	STO
C072.DE	GER
IHRMF.PK	PNK
MXWO.L	ISE
ACIM.L	LSE
EFQ8.F	FRA
18ME.SG	STU
IAI.MX	MEX
XMKS.F	FRA
H41F.MU	MUN
PUSA.PA	PSX
KAFFE-S.ST	STO
PSAU	NGM
DXSZ.MU	MUN
J40H.BE	BER
DUG.MX	MEX
USMV.L	LSE
PRF.MX	MEX
LYQH.F	FRA
LTIM.MI	MIL
NAGS	PCX
^INSYBBD	NIM
MXFP.L	LSE
PSTLB-34.TA	TLV
X505.SW	EBS
UK3L.MI	MIL
DBZJ.BE	BER
540K.DE	GER
XCHA.HM	HAM
IWVL.SW	ISE
ECB.PA	PAR
PEH.PA	PAR
XEYY.HM	HAM
TTT.A	ASE
HRSHR-20.TA	TLV
XG71.DE	GER
XASX.L	LSE
DGRS	NGM
PTA25-88.TA	TLV
3613625.DU	DUS
IS3T.DE	GER
DBPR.DU	DUS
103151.L	LSE
^IVDEMUSD	NIM
HEFA.MX	MEX
ULX1.SG	STU
PALL.MX	MEX
IS3C.SG	STU
USMV	PCX
^INEMLP	NIM
STPX.SW	EBS
SXR1.BE	BER
URE.MX	MEX
IM2R.DU	DUS
X13G.PA	PSX
XD5E.F	FRA
CWAT.SW	EBS
62PV.L	LSE
EZM	PCX
ELOW.L	ISE
XCXC.MI	MIL
UWM.MX	MEX
SPICHA.SW	EBS
IPD	PCX
NBF_12AUF_A056.ST	STO
129596.L	LSE
73CD.L	LSE
CI6.MI	MIL
PXG-U.TO	TOR
IUVD.HM	HAM
EUNR.SG	STU
SXR2.F	FRA
LYMTC.SW	EBS
HRMR-91.TA	TLV
BOT.PA	PSX
SIME.L	LSE
2829.HK	HKG
11299035.BE	BER
LYQE.DU	DUS
PWD.SW	EBS
H4ZA.DE	GER
KSMS-43.TA	TLV
SXLB.SW	ISE
10640620.SW	EBS
IQQP.MU	MUN
C071.BE	BER
IPXJ.L	LSE
215620.KS	KSC
XSQ.TO	TOR
105020.KS	KSC
3102401.BE	BER
MAS51-68.TA	TLV
HRTB20-3.TA	TLV
XDED.MI	MIL
CSWD.L	LSE
HUC.TO	TOR
EXH3.HM	HAM
EEB	PCX
KX1G.MU	MUN
M9SQ.SG	STU
VJPN.L	LSE
XYPD.DE	GER
FHD.TO	TOR
VPL.MX	MEX
19JW.L	LSE
6AQQ.DE	GER
UC72.L	LSE
VUSE	NGM
17YU.L	LSE
TCCHN-38.TA	TLV
XEUM.L	LSE
ARRD.F	FRA
ISEC.BE	BER
BER1.DU	DUS
46DJ.L	LSE
UIM6.F	FRA
VG77.MU	MUN
12883876.IR	ISE
LYQI.F	FRA
BTMA.PA	PAR
IQQF.MU	MUN
FXC.L	LSE
LYMAA.SW	EBS
VDC.A	ASE
IQQR.HM	HAM
IDTK.L	ISE
ES5R.DE	GER
EQLT	PCX
UKDV.L	LSE
XMEY.L	LSE
XDDX.MU	MUN
IUSD.DE	GER
VAP.AX	ASX
CES-A.TO	TOR
UDBI	NGM
TCMR-33.TA	TLV
1239077.SW	EBS
SPMCHI.SW	EBS
PSA.TO	TOR
DDBI	NGM
COCO.MI	MIL
DGL	PCX
XLG.A	ASE
YTMCWN.AX	ASX
MUS.PA	PAR
EXV5.DE	GER
EEM	PCX
KX1G.BE	BER
IFRB.SW	EBS
SSGV.HM	HAM
XMRC.MI	MIL
SYT.PA	PAR
FHQT.HM	HAM
18313604.SW	EBS
10737065.DU	DUS
NBF_EC88_B057B.ST	STO
LSK7.DE	PSX
GBRE.L	LSE
FNY	PCX
TCDJS-81.TA	TLV
CE8.MI	PSX
NRGU.L	PSX
VV	PCX
CP9.PA	PAR
IUSB	PCX
SPY0.SG	STU
SGI_GTM_1572.ST	STO
A0YCK2.HM	HAM
LYY5.BE	BER
M9SB.DU	DUS
XY4P.F	FRA
IBCX.MI	MIL
WEAT	PCX
SCHP.L	LSE
FGM.MX	MEX
CHIX	PCX
FR000168.DE	GER
NINI.A	ASE
XWSC.L	LSE
EMDD.L	LSE
EXSC.BE	BER
SXRU.DE	GER
IPRV.MI	MIL
2038871.MU	MUN
4976352.DU	DUS
STQS.SW	EBS
590110.BO	BSE
LYYB.HM	HAM
TPYP	PCX
X70494.TI	TLO
VSTX.L	LSE
IMV.L	LSE
MDYV	PCX
VSYG.L	LSE
HYGH	PCX
TLDH	PCX
ZMT.TO	TOR
UEFL.DE	GER
HEWG	PCX
HRTA25-1.TA	TLV
RIO.BR	PSX
VTWO	NGM
SXRS.SG	STU
01DS.BE	BER
FPE	PCX
IUKP.SW	EBS
DXS7.F	FRA
ZPR5.SG	STU
SWEO_ASI30.ST	STO
QID.A	ASE
14173483.DU	DUS
UBUF.DE	GER
BTPL.PA	PAR
IHSFF.PK	PNK
QLC	NGM
DESE.L	LSE
XMAF.MI	MIL
SPYF.SG	STU
EL4T.F	FRA
ERNU.L	LSE
INKOR-44.TA	TLV
QYLD	NGM
20692294.IR	ISE
SXRZ.HM	HAM
TZA.A	ASE
XHB.MX	MEX
XWUT.L	LSE
IWDE.AS	AMS
HMFD.L	LSE
LYTEL.SW	EBS
^SYB4	NIM
EXH8.BE	BER
NBF_13KUH_A103.ST	STO
XMJP.SW	EBS
XLP.A	ASE
FUTY	PCX
29088714.IR	ISE
LGQI.DU	DUS
FDT.MX	MEX
SSGN.HM	HAM
ACWV.MX	MEX
IUS0.BE	BER
SIVR	PCX
VDE.MX	MEX
BEAR-MHG-X3-DNM.OL	OSL
125722.L	LSE
BULL-NHY-DNM.OL	OSL
10253078.SW	EBS
XAIN.F	FRA
C3M.PA	PAR
ZGI.TO	TOR
SOAT7L.MI	MIL
DESD.L	ISE
O075.L	LSE
STU.PA	PAR
IAUP.SW	EBS
HFUSAS.SW	EBS
SRSA.L	LSE
UC19.L	LSE
TAT.AS	AMS
61XP.L	LSE
3899855.DU	DUS
UWM	PCX
DBC	PCX
BBRC	PCX
C025.DE	GER
LYQ6.F	FRA
LIT	PCX
ISEQ.L	LSE
UB91.L	LSE
M9SD.DU	DUS
KSMCM-37.TA	TLV
EMDD	PCX
HEDJ.MX	MEX
IWDE.MI	ISE
JEXE.F	FRA
EUNM.DE	GER
XNIF.L	LSE
IJR.AX	ASX
XQB-A.TO	TOR
V328.DU	DUS
PSSM-220.TA	TLV
IVOP	PCX
JNK	PCX
LYYX.DU	DUS
LYXM.DE	GER
RPG.MX	MEX
UC14.L	ISE
MSEU.L	LSE
ELFD.DE	BER
BRICDX.MI	MIL
IQQT.DU	DUS
DI4W.HM	HAM
EXI6.F	FRA
NK49.MU	MUN
LYYE.DU	DUS
IDLV	PCX
BAR	PCX
S100.L	LSE
FXF.TO	TOR
PSWD.F	FRA
DAX	NGM
LYPF.DE	GER
EXSJ.SG	STU
EU35.L	LSE
JEXE.SG	STU
FTGC	NGM
EXH5.DU	DUS
QEH	PCX
X508.F	FRA
RWV.A	ASE
2968024.MU	MUN
P3W2.BE	BER
WTEI.DE	GER
IBGL.L	LSE
GWX	PCX
GHYG.A	ASE
RHU.TO	TOR
DVYA.A	ASE
SLY	PCX
100420.L	LSE
PSRH.L	LSE
XLB	PCX
EXS1.BE	BER
X010.BE	BER
STRX.SW	EBS
IS37.BE	BER
C068.DU	DUS
GDIV.SW	EBS
EXH1.F	FRA
JPSGBH.SW	EBS
16CL.L	LSE
CJ1.MI	MIL
IWDC.SW	EBS
IRSA.L	LSE
CRWU.SW	EBS
16RI.L	LSE
10207648.DU	DUS
PAXG.L	LSE
LYMX.DE	GER
M9SH.DU	DUS
NK4E.L	ISE
XKSP.HM	HAM
1328967.F	FRA
PJSC.BE	BER
X019.F	FRA
CSEMAS.SW	EBS
PM9K.BE	BER
SMC.PA	PAR
3068233.MU	MUN
P500.DE	GER
VG7C.MU	MUN
UIMD.DE	GER
CS5.PA	PAR
29317291.SW	EBS
IBMI	PCX
NBF_GT61_A032A.ST	STO
IBC5.F	FRA
XECS.L	LSE
LYY4.DU	DUS
IUS7.DU	DUS
UC04.L	LSE
SSEP.L	LSE
YRDV.AX	ASX
REWLD.MI	MIL
CCEUA.SW	EBS
SXFN.L	LSE
XCHR.F	FRA
RJZ	PCX
1695019.BE	BER
KND15-16.TA	TLV
DBO.MX	MEX
18M6.HM	HAM
DBX8.F	FRA
3786499.MU	MUN
EUNJ.SG	STU
USSD	PCX
TDN	PCX
XKSD.L	LSE
KSMC-122.TA	TLV
1815405.DU	DUS
HSL.TO	TOR
UBU5.F	FRA
LU1181530.HM	HAM
IEMB.SW	EBS
TBAR.A	ASE
UB17.L	LSE
DBX8.MU	MUN
OZR.AX	ASX
ZST.TO	TOR
IBCM.F	FRA
TUR.MX	MEX
NK4N.BE	BER
LYJPN.SW	EBS
89YM.L	LSE
HMBR.L	LSE
104511.L	LSE
25116443.IR	ISE
96UX.L	LSE
VOOV.MX	MEX
DJE.PA	PAR
16GH.L	LSE
LYYS.HM	HAM
533891.BO	BSE
11IT.L	LSE
LGLV	PCX
H4ZC.DE	GER
A0M03V.HM	HAM
RWE-A.TO	TOR
PWGA.DE	GER
ETLZ.HM	HAM
EUN5.F	FRA
EXH7.DE	GER
X023.DE	GER
IHYG.MI	ISE
GQ05L2.TI	TLO
VBR	PCX
ETLN.SG	STU
VTS.AX	ASX
XBAT.SG	STU
S6EW.MI	MIL
XRT.A	ASE
CPJ1.L	LSE
SMB	PCX
60XS.L	LSE
KFYP	PCX
LYYL.SG	STU
H4ZJ.DE	GER
DBPQ.F	FRA
EWRE	PCX
DXSW.DU	DUS
^DGAZ	NIM
HEWP	PCX
18MR.F	FRA
13116386.DU	DUS
IAK	PCX
EXS1.MU	MUN
GG9.BE	BER
DWAT	NGM
SUSD.L	LSE
UBW.AX	ASX
DWTR	NGM
XMK9.DE	GER
DXS9.BE	BER
DXEL2.MC	MCE
PDF.TO	TOR
VGS.AX	ASX
MVOL.MI	MIL
FXEU	PCX
C073.F	FRA
UPVLD.MI	MIL
FOIL	PCX
CEM1.F	FRA
TKYEUA.MI	MIL
YMAX.AX	ASX
NBF_FT81_A798A.ST	STO
CD48.DE	GER
UIMM.DU	DUS
IPK	PCX
PHPB.L	LSE
ZGLDEU.SW	EBS
SPYZ.BE	BER
IQQL.MU	MUN
